Startup_Name,Funding_Amount,Break_Even_Point,TRL_Level,Number_of_Employees,Investors,Growth_Rate,Industry,Revenue,Marketing_Spend,Administration_Cost,Startup_Category,R&D_Spend,Innovation_Score,Market_Competition,Customer_Growth,Burn_Rate,Founder_Experience,Customer_Satisfaction,Company_Valuation,Employee_Retention_Rate,Monthly_Active_Users,Patent_Count,Global_Presence,Startup_Status
Sandoval-Cunningham,3566088.714137891,3,6,35,SoftBank,74.84007561419357,Biotech,1543029.1529588252,679829.19,452033.09,SaaS,520993.5710277207,68.18928377960736,3.0313613875863084,77.14762850446911,380919.89120807516,7.981451467923995,4.822167414459388,-5552365.004351281,90.64599603571205,77872.97356691503,9.655710879958841,8.56140232363341,Successful
Lowery-Kennedy,6855957.075829323,31,6,32,SoftBank,25.57816578894185,Gaming,2529036.212251246,314202.41,73641.95,B2C,-159901.74029702847,66.35912866960781,7.48268272584203,20.405516385390847,582377.3060911167,3.972397104434728,3.5247960209471314,29967597.58236495,76.28277925101852,260138.85656540436,4.075114037607613,15.662900145697826,Moderate
Rivera Inc,3241470.3885732624,65,3,20,Tiger Global,23.277567692438684,SaaS,2398676.8630548893,164217.41,55024.43,B2B,-466083.0415843363,31.802514414980354,9.344784524014443,-25.274436902346324,348305.7050880878,-0.4038571175212364,3.6350183924156743,22409863.933465965,75.80899547192826,7729.709674127201,0.44761906757474856,4.928149338003403,Failed
"Whitney, Gould and Jones",4307774.448843401,31,4,11,Tiger Global,-44.12396759049149,EdTech,,59710.27,30647.29,DeepTech,206723.17028686745,49.329731733229934,6.732684507717016,-3.3652073432529237,2989948.864096791,4.703645473935162,3.465690421802625,7666651.43112343,58.21023900946888,40688.27228230717,1.0701996476977533,2.8364470344196886,Failed
Bush-Vaughn,-1891058.4040634385,43,3,73,Google Ventures,-32.601111501320474,AgriTech,-959403.9820244216,39742.06,17530.61,DeepTech,-585048.7347687231,55.81267064861502,6.8244305992491485,-6.643972923527532,668409.7441008027,3.342021896047721,3.125953425512591,20302151.20410053,57.68534758390763,-7021.905578395745,1.801460892877564,,Failed
White-Estes,11331453.148177903,27,7,226,Accel,87.61610518914254,Biotech,381031.28103338275,588597.0,360317.11,DeepTech,1513515.1147277518,84.83872460093738,2.798834004505906,63.60639908157396,1069614.0501219863,13.623381651560177,4.1010772310478,37021705.48013274,86.19635887211153,51222.65384576628,10.879220110626505,8.542887713633231,Successful
Parsons-Hall,5615327.040835857,41,6,28,SoftBank,34.989852245494816,Cybersecurity,2856064.4036599556,998402.9,277896.78,DeepTech,1422849.2895871517,78.98609931488083,0.5671569711373794,14.785942594006055,527628.6011090463,3.726620715938217,4.603516506087601,14125573.163370969,54.651293264103806,116269.72145789194,4.0984426819533475,19.489776641813805,Moderate
Miller Ltd,1510615.070697476,12,8,184,Sequoia Capital,36.01562871993183,EdTech,-1413341.9863941073,421487.44,74798.16,DeepTech,1107317.032459388,76.70973657924603,3.9389081001661155,51.22933647701057,282359.1111193284,3.02143935423003,3.964099242298577,50181356.07316267,76.05565528529219,438212.5614712136,9.144634137984774,41.84474427133734,Successful
"Fernandez, Kim and George",11300053.924689494,31,6,27,Google Ventures,19.04876938954066,E-Commerce,8874653.740097567,2325749.99,508190.33,D2C,1119174.5250496329,64.62229070955382,8.347141524198722,22.675310408334486,1643766.0479710859,15.087676346596025,2.576837171803962,40557954.637542054,77.22557037245868,312315.7769399246,5.969529467133656,3.923887500593546,Moderate
"Shelton, Peters and Williams",2964029.72971995,35,2,5,Kalaari Capital,-19.53670730614468,AgriTech,-271407.55068369134,323565.76,174063.0,B2C,-296387.81067466224,39.65353782442351,8.110742092986435,-10.505671587341538,1031682.6680520441,5.159358384788481,2.4809185576740513,20913112.145728108,40.11423350972364,-38934.914431136924,2.348332180761038,-0.14415607336226088,Failed
"Suarez, Shields and Hill",6743085.037917117,31,5,24,Andreessen Horowitz,21.72768516452816,E-Commerce,2053448.5714871937,277461.53,281481.99,B2C,1087100.2462855654,64.23195389167809,6.867712444792567,-2.737874254285302,355631.1156818826,7.896264313802029,3.398298950593545,95838217.20911446,76.76688011585239,152980.620167003,2.803272806786235,26.69626091092165,Moderate
Spencer-Lee,16947413.81363308,29,5,222,Accel,84.17075835215596,E-Commerce,9231444.37985594,1679680.67,1313698.4,B2B2C,4642759.392967845,78.94344595652852,3.739435960475403,72.61214004807279,533395.957798441,14.10293285230727,4.713735643165893,326610588.60163575,82.33221418664994,962332.197098207,8.440947456193467,0.6116452639180687,Successful
"Robinson, Shields and Brown",-1091863.0578050155,38,1,34,Sequoia Capital,-14.89992916398256,HealthTech,521741.42672559567,49369.69,43603.31,B2B,-869847.4235388624,37.09231544180603,7.854724194532345,-32.06132018519728,454715.2661349409,0.7980787776516014,2.1101745465002115,-10187742.480725575,63.750346213383196,49694.04413921331,-0.08832162000570647,0.5299986961238544,Failed
"Brown, Valdez and Lucas",15747728.981077617,34,9,142,SoftBank,85.01092359754055,HealthTech,13170443.857219188,1665010.36,1309843.42,SaaS,2662535.683873945,81.11074249856175,4.779308116463657,75.97697210431132,174608.24024227075,6.977708626185875,4.299856407791892,242706014.9198789,87.00818695893082,442448.1188261341,7.152071676665978,18.87224057277229,Successful
"Beltran, Lozano and Mcgee",2840481.4222717127,30,3,15,Andreessen Horowitz,33.084419236190655,Gaming,-117045.30342708086,713497.02,368050.67,D2C,-235257.2471314054,60.88502143518673,5.959592819417301,50.797915847356165,341913.17479433323,-0.6001507009233631,5.1051289578820604,36899893.02860097,68.66132380794379,175847.49937054657,3.5994642501853016,1.0661356423258068,Moderate
Burton Ltd,9655122.806940705,27,9,53,Andreessen Horowitz,69.012563139221,SaaS,6491618.553765217,661383.43,1310183.32,D2C,2370111.766212419,71.48666741780394,4.561786911959435,31.969079764226787,153643.17546606826,10.047018279905435,4.133855457752887,8327247.055756927,89.66597663405099,1010736.9448646706,9.529815417835746,53.89596288690658,Successful
Hancock Inc,18138871.30449793,20,6,197,Andreessen Horowitz,89.83819951878355,AI,20211106.010932498,1626893.65,2179175.88,B2B2C,4642602.362484708,75.76733584962986,1.8797489666832339,75.0556858533509,220049.32920486503,11.521616415893368,4.496871412938008,204392797.35399765,90.06821559296966,78703.65570181572,12.458913788652845,12.972425207893146,Successful
Payne-Lowe,6381201.127362127,93,5,9,Andreessen Horowitz,-26.142711257190513,SaaS,-1418613.7192547298,528395.77,139394.76,B2B2C,542857.1861588194,50.074031183467234,4.939468733832177,-25.462467453755636,420582.3154708679,6.601959610967295,3.064230293522529,-17158691.951374024,56.911727232332325,95499.39938425343,1.650580084186721,0.590853725169489,Failed
Frank-Bradley,6781237.5390716875,14,6,217,Kalaari Capital,40.859306803625316,FinTech,3565666.3301040623,709773.74,471578.86,DeepTech,840253.0914522867,75.24254584108763,2.1401978234503582,-1.170295716185363,153563.15295369894,-1.150528491487918,3.5211801145390065,8392796.99787066,67.51735943002099,-13885.23694094774,4.815369557497667,10.75364652037315,Moderate
"Arroyo, Miller and Tucker",42765997.04719234,25,7,52,Google Ventures,40.8487426414332,Cybersecurity,,4549917.74,5547160.52,D2C,10027707.259467423,81.53002413685805,1.3478740434885799,51.06785040720507,430052.31813954806,4.412121562110377,3.9519282154053954,379289833.6491417,83.87348133827531,153017.7658698277,6.540525992446622,19.08868852120762,Failed
Lopez-Curry,4627651.335199679,37,4,15,Andreessen Horowitz,14.052849977485293,E-Commerce,-561888.9975670655,356955.83,185725.63,B2B,-292923.51436919055,28.129291097106492,6.6173353471006315,31.010784349825546,119632.00977796919,0.8093218101704069,3.0280877007118447,-24304822.62969303,56.780097286438824,-4916.342026205308,0.3111469413578234,0.7940283481258992,Failed
Gray Group,25472702.27792822,26,9,292,SoftBank,49.17408445716366,AI,33933824.638207704,1335524.69,3720613.28,B2B2C,9567959.701036539,71.72008294063053,5.1510881744390495,40.45390475850248,316207.7426670725,9.447771371298778,4.51412490075316,478258601.433908,94.82468391624231,508017.40091879934,5.071354350410721,27.025110468821932,Successful
Reyes-Bradley,-2417072.964937546,39,1,17,SoftBank,-7.184702650020893,Biotech,-555450.4123794825,81724.45,200815.46,Marketplace,297439.46955864795,38.571208417149165,6.478794956539235,14.078806544420654,1169593.1175742846,5.6478081604635495,3.0955628474071504,43594301.335583836,65.94413183922612,29048.86767156155,0.46382961086049823,-0.4782125000597892,Failed
Wilson-Harris,6071373.68536533,57,3,16,Accel,3.5617688999119643,AgriTech,-1565540.2044871936,178693.36,106623.16,DeepTech,-309364.8172505582,49.18979442396636,5.651986832368111,-18.87168107914176,381769.6973444016,7.289015293525183,3.9221519491987316,-5629249.935371431,71.44882478038383,-1415.559108894524,0.7136256960174783,2.7587402515200288,Successful
Ruiz Ltd,861645.8569713164,27,5,116,Andreessen Horowitz,51.205468666492095,Cybersecurity,1885024.4862650665,288701.31,49423.24,DeepTech,-58445.66268793735,30.169356347097988,3.507638704391117,18.108243914337887,221232.06555129742,2.0548463410525977,3.4627204310973645,36577598.250389576,63.88476215348169,-13912.278337169933,6.076945000838712,0.727354998123996,Successful
"Wood, Tran and Cooper",9833720.549028847,23,6,105,Tiger Global,87.15535168457922,EdTech,10858503.613404833,1411612.47,258549.85,B2B2C,3268432.6666487874,62.80538249461827,3.7576797111987554,80.14006277566396,234052.3045415964,4.269584651268771,4.493984387541965,82254444.67471048,85.27420879124794,142925.21384254142,7.1143754872885685,-0.33767523193678706,Successful
Medina-Navarro,38803149.54109246,9,6,87,Tiger Global,95.42866283053652,HealthTech,60348789.72559661,2288469.42,4272387.71,B2B2C,13897814.636608165,81.98276521609124,3.9329945087259954,44.999420782215644,85956.81357236145,4.3186592926012946,5.016327704672695,379066237.2283946,80.692667463756,-11278.525927506293,6.475486327102677,35.38966269457614,Successful
Walker-Flores,4961134.658304238,41,3,44,Andreessen Horowitz,27.096106633337808,AgriTech,-163566.65716686752,123815.39,227719.51,B2C,363545.84862719197,57.49222816285279,7.734901487565641,9.136267165369068,799828.8107791749,13.556686835662546,3.5911655893280585,39899825.6937939,73.80803604108564,24923.666326894367,8.008989488126419,11.246885772758628,Moderate
Castaneda-Ashley,8923329.821837757,19,7,54,Accel,77.75232857941012,E-Commerce,11840880.813165352,1399105.58,658141.82,B2B,1380868.5688223732,75.80132889512025,3.237046141002998,49.759812562561,241015.06411875636,9.406276047834197,4.11913147362565,126615959.15050714,91.5381219421314,33334.52694370645,7.342326526176371,20.52712910914932,Successful
Turner-Sharp,-1094293.427614207,40,5,10,Andreessen Horowitz,-3.458817298055905,SaaS,-647731.8222758258,172704.66,86687.27,SaaS,99558.40000843455,50.61193134925258,6.79140605565825,-9.677240286843496,1378474.8312808354,4.293977311815178,3.115059326149055,12343020.064414058,65.27466817556551,38650.2123758513,-0.16660956396646734,6.312164956318836,Failed
"Ramsey, Whitney and Coffey",2086251.4168389025,31,5,13,SoftBank,17.721878099760747,Gaming,733421.8461918775,374689.02,678612.72,DeepTech,187461.96874763528,41.07153703833864,3.071529979234082,4.843581875510335,792390.3085548645,4.899922510813374,3.360429739958066,71491227.01812196,57.73416739269523,157518.70305813645,5.436578728483993,-0.4404966588812722,Moderate
Morton-Chase,53615383.2887601,3,6,68,Andreessen Horowitz,88.4203236202935,AI,24846551.969870746,2768370.31,5658011.35,B2B2C,20379477.468557484,91.51952669658634,3.900930445946632,77.11188790462738,211455.9951564571,13.1031934136608,4.662540248219051,774390554.9834229,80.18384955701735,684851.5692520415,5.731778229983499,2.6125929437338486,Successful
Collier-Gillespie,76887624.70532934,34,6,15,Accel,52.089363232501135,EdTech,7911204.928484428,433910.65,175047.77,B2B,-543035.2889302219,60.98872913538519,6.358112124834644,18.224029212696504,319866.50903454504,9.902414475896252,3.7357157668540784,79442321.61278483,69.53457371279382,-16307.029159481732,3.3453487624816916,0.1396258854340976,Moderate
"Harris, Collins and Carney",6523245.19780004,19,8,32,Google Ventures,46.28264711739033,AI,2496812.7255139267,844737.99,185769.84,B2B,1515764.466855466,61.0182071289724,3.1345599962727544,85.33714494843342,275250.22631911736,15.878740791113502,4.350511838846338,38168020.094677255,94.9165198236257,151856.201057855,,37.96877048066954,Successful
May-Ross,37809666.29123167,10,8,265,Y Combinator,127.16971668488179,E-Commerce,24341438.03201115,6699874.61,4277410.58,B2B,6821518.730836612,73.54304795980823,4.012055152657164,72.78906618249411,182849.1913910419,10.236730417345846,4.461993215579605,819929757.6609913,79.81575564243899,97111.67445642762,18.052392403381496,1.137091173670027,Successful
Short-Garcia,14470012.923814982,13,6,127,Accel,34.81318479992979,Biotech,27169298.23044838,,2114724.72,B2B2C,5222234.871205723,67.79120259910754,3.964431670411139,64.72047933817736,315652.94826961454,2.5747769684116175,5.005711976229633,175303576.67333528,71.77050934912351,875848.5022589804,5.804721766604147,15.567517071456695,Successful
"Romero, Gonzalez and Brooks",11552420.589443637,21,7,239,Google Ventures,43.61395416203243,SaaS,6673162.482059047,2164774.9,2093427.48,Marketplace,2268159.384496687,57.98527308613181,8.012590816919305,57.87296775749324,276869.7509379451,6.36775364182958,4.140853972622654,206517250.59229803,85.14616197904503,204391.3087325678,8.456356005629019,16.255432042741134,Successful
Dean-Jimenez,587003.2480481064,26,4,61,Kalaari Capital,45.946306214355154,SaaS,1911674.0640044194,378479.1,169316.67,DeepTech,-1352412.618775289,58.914909908635835,4.49919423528732,-11.836082522939954,1227243.5829153575,10.876994296731652,3.466172140045512,31463701.428143144,72.07841677161603,40618.60926305071,3.3751261901296186,14.909207472833693,Moderate
"Downs, Morris and Maddox",-1346190.201917761,14,3,35,SoftBank,19.991395726397194,Cybersecurity,-152620.46701213694,403928.36,241939.01,SaaS,-756186.1729209383,88.85528955004482,7.436500484899481,20.538944470114966,297234.69967707427,9.510679887391907,3.8489917669092897,7717812.288947811,79.76544408381237,-19621.3798770907,4.915100725259569,15.884697804160158,Moderate
Blake and Sons,32391829.1523139,24,8,43,Sequoia Capital,107.24587449554882,FinTech,22100212.18410225,8296592.85,2617566.94,D2C,12618687.505025059,85.84440925661956,5.114796719132007,39.44343288819704,140922.8734558317,9.095522522836914,4.699941513793322,551087634.58505,99.80445843372725,21225.159383722945,5.497530176192319,13.11630218924214,Successful
"Patterson, Smith and Jones",11775763.541829498,16,8,107,Andreessen Horowitz,66.48591296206781,Cybersecurity,16688904.089816313,555077.55,1489048.02,B2B2C,2938287.3637112724,74.07032748745442,4.842605086402917,44.114988627402745,154323.84794933844,10.39482639549006,3.8757317346153277,175970416.46362576,89.98816440112597,76503.34305526566,5.135096402062518,10.727510950377612,Successful
Donovan-Perez,1781523.0551684266,64,3,3,Y Combinator,-2.7865009156919474,E-Commerce,3143912.297826966,183232.16,118426.05,B2B2C,-683615.886025119,51.8213475385566,4.61748620781093,-0.36712533373351164,646840.7958980121,4.182743618691093,2.9665716937572606,28939595.67686176,44.91172121125466,7265.360322497502,-0.17398429765575257,4.303422209478602,Failed
Harvey-Allen,5812582.977606521,28,3,44,Y Combinator,29.278657701372005,HealthTech,7124016.619007593,,954096.27,B2B,599402.697393239,59.73960743628917,5.514449947745604,18.153104327912068,66120.83903210748,6.624582259785152,4.433950998820241,-30595659.528996393,61.496368273032886,32655.122775390853,3.537788598321228,17.694644940602533,Moderate
Reed Inc,5487367.187250083,10,5,85,Sequoia Capital,41.10933506953911,EdTech,2635578.583775712,911629.73,479906.84,Marketplace,716078.3803882827,67.45348478665085,6.389726362295161,11.052958036622396,469151.69239454926,8.810789940453722,3.350919131168455,32824422.461907797,56.431398067694964,82957.3653512442,5.862212838732032,5.103426323579377,Moderate
Martin-Ewing,3611407.8655299963,49,2,3,Accel,-5.065979002968146,Cybersecurity,-1504440.288338192,34913.64,53603.31,Marketplace,-401213.85755114007,37.74018983701681,9.840753041148346,-19.18369082530556,1352317.285657821,8.82845934580934,2.978855079757717,-1913137.0727686463,56.82198155608214,-52908.1460159349,-0.36607633572778064,4.005510873627019,Failed
Buchanan LLC,1531199.6802837146,55,5,37,Andreessen Horowitz,29.22335740551669,Cybersecurity,1363653.0982767327,356856.87,265452.08,B2B,107438.31958978462,73.38418790493517,4.735256590091551,15.836571889619496,565342.9780200662,4.357080041857266,4.350640167263305,-15460580.5449107,54.96981138809048,52586.889028688965,,-2.0132190911290793,Moderate
Stafford Inc,2710469.1767441696,12,6,93,Andreessen Horowitz,79.64613752295521,FinTech,759023.0381388909,310947.85,651634.17,D2C,1777084.4641459915,78.57790505061334,4.051215703419821,74.14911556777966,249500.66147685045,10.405340605101536,4.418183589337313,81275564.12594423,97.33046168578461,69045.68348558035,9.517092215364858,36.839036674302136,Failed
Williams-Hughes,4252396.85231074,32,5,39,Sequoia Capital,42.96836725133699,Gaming,4121634.2116206703,453683.4,324839.06,B2C,-474222.859661616,72.1687894796104,5.535295160481367,30.13125500631642,533254.243884497,6.647773201007269,4.8995369981993795,-25601057.6836247,79.72253630751136,80908.07018783804,5.5015707040745685,22.775115528927287,Moderate
"Morris, Thompson and Williams",17166470.72051655,26,4,18,Andreessen Horowitz,36.47188895081868,AI,1530484.7187006238,2254041.92,1632709.38,SaaS,731561.933798821,65.61603240185777,5.258214023016367,28.41253466430806,529879.9971422772,10.52432714998232,3.7108563944554684,79005455.11848353,79.44463185259643,30180.16186206205,2.231592260340822,19.013954656943426,Moderate
Holt-Torres,13504539.994750122,7,8,94,Google Ventures,95.82407771711433,HealthTech,12118662.5672425,3571175.85,1042561.05,B2C,3736721.1300880243,94.73505905933698,2.33589456156742,32.035500392806206,494507.2619852174,8.87976627234769,4.996886262421098,168746157.40919194,67.55788875911477,1444787.2137043544,13.5399509118536,20.51884850436266,Successful
Boone-Davis,-844481.6868041353,22,5,66,Google Ventures,20.337934333470947,SaaS,-2372875.1228432944,81464.88,53837.66,B2B,-951501.2445481039,71.62950459267851,8.894042001027488,-26.101011402149204,533899.9398904264,2.0740954282630946,2.7167802042919766,8303550.903297748,59.13014312196773,-25361.87597670294,0.7391180236944646,4.269807916998467,Failed
Lam LLC,-2201872.082201993,41,3,41,SoftBank,43.89096175276844,AI,-622585.2156776338,506115.04,113996.66,D2C,-312603.8440620237,61.2389276272607,5.631462339887927,30.695863704083433,570327.1267030026,0.821670191573211,3.876002686824875,-1946805.5227893759,72.3367570926258,81414.02227926327,6.950861476252437,19.06939835602464,Failed
